key_pair,comfort_score,distance_interval,distance_return,distance_setup,distance_total,dvorak7_columns,dvorak7_distribution,dvorak7_inward,dvorak7_middle,dvorak7_remote,dvorak7_score,dvorak7_strength,dvorak7_vspan,engram7_hspan,engram7_load,engram7_position,engram7_score,engram7_sequence,engram7_strength,engram7_stretch,engram7_vspan,time_interval,time_return,time_setup,time_total,comfort_score_normalized,distance_interval_normalized,distance_return_normalized,distance_setup_normalized,distance_total_normalized,dvorak7_columns_normalized,dvorak7_distribution_normalized,dvorak7_inward_normalized,dvorak7_middle_normalized,dvorak7_remote_normalized,dvorak7_score_normalized,dvorak7_strength_normalized,dvorak7_vspan_normalized,engram7_hspan_normalized,engram7_load_normalized,engram7_position_normalized,engram7_score_normalized,engram7_sequence_normalized,engram7_strength_normalized,engram7_stretch_normalized,engram7_vspan_normalized,time_interval_normalized,time_return_normalized,time_setup_normalized,time_total_normalized
MO,-1.097858,19.646883,41.117793,21.470911,82.235587,1.0,0.5,0.0,0.0,1.0,3.0,0.5,0.0,1.0,1.0,0.5,4.0,0.0,0.5,1.0,0.0,145.0,233.1,206.4,765.840769,0.268095,0.357216,0.587397,0.613455,0.609152,1.0,0.5,0.0,0.0,1.0,0.428571,0.5,0.0,1.0,1.0,0.5,0.571429,0.0,0.5,1.0,0.0,0.128571,0.1655,0.032,0.288001
MP,-1.216656,19.646883,41.117793,21.470911,82.235587,1.0,0.5,0.0,0.0,1.0,3.0,0.5,0.0,1.0,1.0,0.0,3.5,0.0,0.5,1.0,0.0,184.0,200.0,206.4,743.101259,0.188896,0.357216,0.587397,0.613455,0.609152,1.0,0.5,0.0,0.0,1.0,0.428571,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.24,0.0,0.032,0.254561
MQ,-0.626103,19.646883,41.117793,21.470911,82.235587,1.0,1.0,1.0,0.0,1.0,5.5,0.5,1.0,1.0,1.0,0.0,5.5,1.0,0.5,1.0,1.0,448.0,218.4,206.4,884.568174,0.582598,0.357216,0.587397,0.613455,0.609152,1.0,1.0,1.0,0.0,1.0,0.785714,0.5,1.0,1.0,1.0,0.0,0.785714,1.0,0.5,1.0,1.0,0.994286,0.092,0.032,0.4626
MR,-0.438389,19.646883,41.117793,21.470911,82.235587,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,216.0,200.0,206.4,676.53165,0.707741,0.357216,0.587397,0.613455,0.609152,1.0,1.0,1.0,0.0,1.0,0.857143,1.0,1.0,1.0,1.0,0.0,0.857143,1.0,1.0,1.0,1.0,0.331429,0.0,0.032,0.156664
MS,-0.404458,0.0,21.470911,21.470911,42.941821,1.0,1.0,1.0,0.5,1.0,6.0,0.5,1.0,1.0,1.0,0.75,6.25,1.0,0.5,1.0,1.0,144.0,200.0,206.4,645.302537,0.730361,0.0,0.306727,0.613455,0.318088,1.0,1.0,1.0,0.5,1.0,0.857143,0.5,1.0,1.0,1.0,0.75,0.892857,1.0,0.5,1.0,1.0,0.125714,0.0,0.032,0.110739
MT,-0.685918,23.600847,45.071758,21.470911,90.143516,0.5,1.0,1.0,0.0,1.0,5.5,1.0,1.0,1.0,1.0,0.25,5.75,1.0,1.0,0.5,1.0,448.0,200.0,206.4,865.375675,0.542721,0.429106,0.643882,0.613455,0.66773,0.5,1.0,1.0,0.0,1.0,0.785714,1.0,1.0,1.0,1.0,0.25,0.821429,1.0,1.0,0.5,1.0,0.994286,0.0,0.032,0.434376
MU,-0.998812,40.853396,19.646883,21.470911,81.97119,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,200.0,213.6,206.4,725.519989,0.334125,0.742789,0.28067,0.613455,0.607194,1.0,0.0,0.0,0.0,0.0,0.285714,1.0,0.0,0.0,0.0,0.0,0.285714,0.0,1.0,1.0,0.0,0.285714,0.068,0.032,0.228706
MV,-0.535279,21.470911,42.941821,21.470911,85.883642,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,1.0,0.5,6.5,1.0,1.0,1.0,1.0,366.0,234.6,206.4,811.722954,0.643148,0.39038,0.613455,0.613455,0.636175,1.0,1.0,1.0,0.0,1.0,0.857143,1.0,1.0,1.0,1.0,0.5,0.928571,1.0,1.0,1.0,1.0,0.76,0.173,0.032,0.355475
MW,-0.539175,19.646883,41.117793,21.470911,82.235587,1.0,1.0,1.0,0.0,1.0,5.5,0.5,1.0,1.0,1.0,0.5,6.0,1.0,0.5,1.0,1.0,130.0,200.0,206.4,678.881638,0.64055,0.357216,0.587397,0.613455,0.609152,1.0,1.0,1.0,0.0,1.0,0.785714,0.5,1.0,1.0,1.0,0.5,0.857143,1.0,0.5,1.0,1.0,0.085714,0.0,0.032,0.16012
MX,-0.677529,21.470911,42.941821,21.470911,85.883642,1.0,1.0,1.0,0.0,1.0,5.5,0.5,1.0,1.0,1.0,0.5,6.0,1.0,0.5,1.0,1.0,448.0,200.0,206.4,880.8,0.548314,0.39038,0.613455,0.613455,0.636175,1.0,1.0,1.0,0.0,1.0,0.785714,0.5,1.0,1.0,1.0,0.5,0.857143,1.0,0.5,1.0,1.0,0.994286,0.0,0.032,0.457059
MY,-1.216656,50.990195,30.610456,21.470911,103.071561,0.5,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0.25,1.75,0.0,1.0,0.5,0.0,209.0,200.0,206.4,692.962202,0.188896,0.927094,0.437292,0.613455,0.763493,0.5,0.0,0.0,0.0,0.0,0.214286,1.0,0.0,0.0,0.0,0.25,0.25,0.0,1.0,0.5,0.0,0.311429,0.0,0.032,0.180827
MZ,-0.652689,21.470911,42.941821,21.470911,85.883642,1.0,1.0,1.0,0.0,1.0,5.5,0.5,1.0,1.0,1.0,0.5,6.0,1.0,0.5,1.0,1.0,448.0,400.0,206.4,1055.624812,0.564874,0.39038,0.613455,0.613455,0.636175,1.0,1.0,1.0,0.0,1.0,0.785714,0.5,1.0,1.0,1.0,0.5,0.857143,1.0,0.5,1.0,1.0,0.994286,1.0,0.032,0.714154
M[,-1.216656,23.600847,45.071758,21.470911,90.143516,0.5,0.5,0.0,0.0,1.0,2.5,0.5,0.0,1.0,1.0,0.25,3.25,0.0,0.5,0.5,0.0,448.0,200.0,206.4,884.568174,0.188896,0.429106,0.643882,0.613455,0.66773,0.5,0.5,0.0,0.0,1.0,0.357143,0.5,0.0,1.0,1.0,0.25,0.464286,0.0,0.5,0.5,0.0,0.994286,0.0,0.032,0.4626
N',-1.442261,19.0,40.023796,21.023796,80.047592,0.0,0.5,0.0,0.5,1.0,3.0,0.5,0.5,1.0,1.0,0.0,3.0,0.0,0.5,0.0,0.5,448.0,200.0,200.0,848.0,0.038493,0.345455,0.571769,0.60068,0.592945,0.0,0.5,0.0,0.5,1.0,0.428571,0.5,0.5,1.0,1.0,0.0,0.428571,0.0,0.5,0.0,0.5,0.994286,0.0,0.0,0.408824
"N,",-1.309704,21.470911,42.494707,21.023796,84.989413,0.5,0.5,0.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,3.5,0.0,1.0,0.5,1.0,448.0,200.0,200.0,848.0,0.126864,0.39038,0.607067,0.60068,0.629551,0.5,0.5,0.0,0.0,1.0,0.571429,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.994286,0.0,0.0,0.408824
N.,-1.363758,21.470911,42.494707,21.023796,84.989413,0.5,0.5,0.0,0.0,1.0,3.5,0.5,1.0,0.0,1.0,0.25,3.25,0.0,0.5,0.5,1.0,448.0,200.0,200.0,848.0,0.090828,0.39038,0.607067,0.60068,0.629551,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1.0,0.0,1.0,0.25,0.464286,0.0,0.5,0.5,1.0,0.994286,0.0,0.0,0.408824
N/,-1.428568,21.470911,42.494707,21.023796,84.989413,0.5,0.5,0.0,0.0,1.0,3.5,0.5,1.0,0.0,1.0,0.25,3.25,0.0,0.5,0.5,1.0,448.0,200.0,200.0,848.0,0.047621,0.39038,0.607067,0.60068,0.629551,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1.0,0.0,1.0,0.25,0.464286,0.0,0.5,0.5,1.0,0.994286,0.0,0.0,0.408824
N;,-1.108615,0.0,21.023796,21.023796,42.047592,0.5,0.5,0.0,0.5,1.0,3.5,0.5,0.5,1.0,1.0,0.5,4.0,0.0,0.5,0.5,0.5,448.0,200.0,200.0,848.0,0.260923,0.0,0.30034,0.60068,0.311464,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.571429,0.0,0.5,0.5,0.5,0.994286,0.0,0.0,0.408824
NA,-0.586998,0.0,21.023796,21.023796,42.047592,0.5,1.0,1.0,0.5,1.0,5.5,0.5,1.0,1.0,1.0,0.5,5.5,1.0,0.5,0.5,1.0,145.0,200.0,200.0,729.116709,0.608668,0.0,0.30034,0.60068,0.311464,0.5,1.0,1.0,0.5,1.0,0.785714,0.5,1.0,1.0,1.0,0.5,0.785714,1.0,0.5,0.5,1.0,0.128571,0.0,0.0,0.233995
NB,-0.836557,34.669872,55.693668,21.023796,111.387335,0.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,1.0,311.0,286.2,200.0,817.22866,0.442295,0.630361,0.795624,0.60068,0.825091,0.0,1.0,1.0,0.0,1.0,0.714286,1.0,1.0,1.0,1.0,0.0,0.714286,1.0,1.0,0.0,1.0,0.602857,0.431,0.0,0.363572
NC,-0.793852,21.470911,42.494707,21.023796,84.989413,0.5,1.0,1.0,0.0,1.0,5.5,1.0,1.0,1.0,1.0,0.0,5.5,1.0,1.0,0.5,1.0,160.0,200.0,200.0,761.520926,0.470765,0.39038,0.607067,0.60068,0.629551,0.5,1.0,1.0,0.0,1.0,0.785714,1.0,1.0,1.0,1.0,0.0,0.785714,1.0,1.0,0.5,1.0,0.171429,0.0,0.0,0.281648
ND,-0.521334,0.0,21.023796,21.023796,42.047592,0.5,1.0,1.0,0.5,1.0,6.0,1.0,1.0,1.0,1.0,0.5,6.0,1.0,1.0,0.5,1.0,120.0,206.4,200.0,890.339366,0.652444,0.0,0.30034,0.60068,0.311464,0.5,1.0,1.0,0.5,1.0,0.857143,1.0,1.0,1.0,1.0,0.5,0.857143,1.0,1.0,0.5,1.0,0.057143,0.032,0.0,0.471087
NE,-0.589028,19.646883,40.670679,21.023796,81.341357,0.5,1.0,1.0,0.0,1.0,5.5,1.0,1.0,1.0,1.0,0.25,5.75,1.0,1.0,0.5,1.0,122.0,211.5,200.0,793.617416,0.607315,0.357216,0.58101,0.60068,0.602529,0.5,1.0,1.0,0.0,1.0,0.785714,1.0,1.0,1.0,1.0,0.25,0.821429,1.0,1.0,0.5,1.0,0.062857,0.0575,0.0,0.328849
NF,-0.448844,0.0,21.023796,21.023796,42.047592,0.5,1.0,1.0,0.5,1.0,6.0,1.0,1.0,1.0,1.0,0.5,6.0,1.0,1.0,0.5,1.0,170.0,244.5,200.0,695.140833,0.700771,0.0,0.30034,0.60068,0.311464,0.5,1.0,1.0,0.5,1.0,0.857143,1.0,1.0,1.0,1.0,0.5,0.857143,1.0,1.0,0.5,1.0,0.2,0.2225,0.0,0.184031
NG,-0.836557,19.0,40.023796,21.023796,80.047592,0.0,1.0,1.0,0.5,1.0,5.5,1.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,1.0,114.0,200.0,200.0,819.425414,0.442295,0.345455,0.571769,0.60068,0.592945,0.0,1.0,1.0,0.5,1.0,0.785714,1.0,1.0,1.0,1.0,0.0,0.714286,1.0,1.0,0.0,1.0,0.04,0.0,0.0,0.366802
NH,-1.442261,21.470911,19.0,21.023796,61.494707,0.0,0.0,0.0,0.5,0.0,2.0,1.0,0.5,0.0,0.0,0.0,1.5,0.0,1.0,0.0,0.5,258.0,200.0,200.0,690.090987,0.038493,0.39038,0.271429,0.60068,0.455516,0.0,0.0,0.0,0.5,0.0,0.285714,1.0,0.5,0.0,0.0,0.0,0.214286,0.0,1.0,0.0,0.5,0.451429,0.0,0.0,0.176604
NI,-1.25098,19.646883,40.670679,21.023796,81.341357,0.5,0.5,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.25,2.75,0.0,1.0,0.5,0.0,150.0,203.4,200.0,735.370233,0.166014,0.357216,0.58101,0.60068,0.602529,0.5,0.5,0.0,0.0,1.0,0.428571,1.0,0.0,0.0,1.0,0.25,0.392857,0.0,1.0,0.5,0.0,0.142857,0.017,0.0,0.243192
NJ,-0.836557,21.023796,0.0,21.023796,42.047592,0.5,0.0,0.0,0.5,0.0,2.5,1.0,0.5,0.0,0.0,0.5,2.5,0.0,1.0,0.5,0.5,245.0,244.5,200.0,721.894112,0.442295,0.382251,0.0,0.60068,0.311464,0.5,0.0,0.0,0.5,0.0,0.357143,1.0,0.5,0.0,0.0,0.5,0.357143,0.0,1.0,0.5,0.5,0.414286,0.2225,0.0,0.223374
NK,-0.953484,0.0,21.023796,21.023796,42.047592,0.5,0.5,0.0,0.5,1.0,4.0,1.0,0.5,0.0,1.0,0.5,3.5,0.0,1.0,0.5,0.5,141.0,200.0,200.0,611.601506,0.364344,0.0,0.30034,0.60068,0.311464,0.5,0.5,0.0,0.5,1.0,0.571429,1.0,0.5,0.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.117143,0.0,0.0,0.061179
NL,-1.030731,0.0,21.023796,21.023796,42.047592,0.5,0.5,0.0,0.5,1.0,3.5,0.5,0.5,1.0,1.0,0.5,4.0,0.0,0.5,0.5,0.5,162.0,211.5,200.0,652.059963,0.312846,0.0,0.30034,0.60068,0.311464,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.571429,0.0,0.5,0.5,0.5,0.177143,0.0575,0.0,0.120676
NM,-1.095099,19.0,21.470911,21.023796,61.494707,0.5,0.0,0.0,0.0,0.0,2.5,1.0,1.0,0.0,0.0,0.25,2.75,0.0,1.0,0.5,1.0,224.0,200.0,200.0,675.608036,0.269934,0.345455,0.306727,0.60068,0.455516,0.5,0.0,0.0,0.0,0.0,0.357143,1.0,1.0,0.0,0.0,0.25,0.392857,0.0,1.0,0.5,1.0,0.354286,0.0,0.0,0.155306
NN,-1.442261,0.0,21.023796,21.023796,42.047592,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,147.0,227.4,200.0,658.350336,0.038493,0.0,0.30034,0.60068,0.311464,0.0,0.0,0.0,0.0,0.0,0.285714,1.0,1.0,0.0,0.0,0.0,0.285714,0.0,1.0,0.0,1.0,0.134286,0.137,0.0,0.129927
NO,-1.306993,19.646883,40.670679,21.023796,81.341357,0.5,0.5,0.0,0.0,1.0,2.5,0.5,0.0,1.0,1.0,0.25,3.25,0.0,0.5,0.5,0.0,132.0,233.1,200.0,778.161791,0.128671,0.357216,0.58101,0.60068,0.602529,0.5,0.5,0.0,0.0,1.0,0.357143,0.5,0.0,1.0,1.0,0.25,0.464286,0.0,0.5,0.5,0.0,0.091429,0.1655,0.0,0.30612
NP,-1.442261,19.646883,40.670679,21.023796,81.341357,0.5,0.5,0.0,0.0,1.0,2.5,0.5,0.0,1.0,1.0,0.0,3.0,0.0,0.5,0.5,0.0,448.0,200.0,200.0,871.741033,0.038493,0.357216,0.58101,0.60068,0.602529,0.5,0.5,0.0,0.0,1.0,0.357143,0.5,0.0,1.0,1.0,0.0,0.428571,0.0,0.5,0.5,0.0,0.994286,0.0,0.0,0.443737
NQ,-0.776742,19.646883,40.670679,21.023796,81.341357,0.5,1.0,1.0,0.0,1.0,5.0,0.5,1.0,1.0,1.0,0.0,5.0,1.0,0.5,0.5,1.0,304.0,218.4,200.0,745.967521,0.482172,0.357216,0.58101,0.60068,0.602529,0.5,1.0,1.0,0.0,1.0,0.714286,0.5,1.0,1.0,1.0,0.0,0.714286,1.0,0.5,0.5,1.0,0.582857,0.092,0.0,0.258776
NR,-0.589028,19.646883,40.670679,21.023796,81.341357,0.5,1.0,1.0,0.0,1.0,5.5,1.0,1.0,1.0,1.0,0.0,5.5,1.0,1.0,0.5,1.0,198.0,200.0,200.0,627.376056,0.607315,0.357216,0.58101,0.60068,0.602529,0.5,1.0,1.0,0.0,1.0,0.785714,1.0,1.0,1.0,1.0,0.0,0.785714,1.0,1.0,0.5,1.0,0.28,0.0,0.0,0.084377
NS,-0.555098,0.0,21.023796,21.023796,42.047592,0.5,1.0,1.0,0.5,1.0,5.5,0.5,1.0,1.0,1.0,0.5,5.5,1.0,0.5,0.5,1.0,152.0,200.0,200.0,775.031232,0.629935,0.0,0.30034,0.60068,0.311464,0.5,1.0,1.0,0.5,1.0,0.785714,0.5,1.0,1.0,1.0,0.5,0.785714,1.0,0.5,0.5,1.0,0.148571,0.0,0.0,0.301517
NT,-0.836557,23.600847,44.624643,21.023796,89.249287,0.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,1.0,137.0,200.0,200.0,856.279405,0.442295,0.429106,0.637495,0.60068,0.661106,0.0,1.0,1.0,0.0,1.0,0.714286,1.0,1.0,1.0,1.0,0.0,0.714286,1.0,1.0,0.0,1.0,0.105714,0.0,0.0,0.420999
NU,-1.242302,38.209946,19.646883,21.023796,78.880625,0.5,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,0.5,0.0,192.0,213.6,200.0,692.900593,0.171799,0.694726,0.28067,0.60068,0.584301,0.5,0.0,0.0,0.0,0.0,0.214286,1.0,0.0,0.0,0.0,0.0,0.214286,0.0,1.0,0.5,0.0,0.262857,0.068,0.0,0.180736
NV,-0.685918,21.470911,42.494707,21.023796,84.989413,0.5,1.0,1.0,0.0,1.0,5.5,1.0,1.0,1.0,1.0,0.25,5.75,1.0,1.0,0.5,1.0,202.0,234.6,200.0,707.478131,0.542721,0.39038,0.607067,0.60068,0.629551,0.5,1.0,1.0,0.0,1.0,0.785714,1.0,1.0,1.0,1.0,0.25,0.821429,1.0,1.0,0.5,1.0,0.291429,0.173,0.0,0.202174
NW,-0.689815,19.646883,40.670679,21.023796,81.341357,0.5,1.0,1.0,0.0,1.0,5.0,0.5,1.0,1.0,1.0,0.25,5.25,1.0,0.5,0.5,1.0,263.0,200.0,200.0,686.254573,0.540123,0.357216,0.58101,0.60068,0.602529,0.5,1.0,1.0,0.0,1.0,0.714286,0.5,1.0,1.0,1.0,0.25,0.75,1.0,0.5,0.5,1.0,0.465714,0.0,0.0,0.170963
NX,-0.828168,21.470911,42.494707,21.023796,84.989413,0.5,1.0,1.0,0.0,1.0,5.0,0.5,1.0,1.0,1.0,0.25,5.25,1.0,0.5,0.5,1.0,330.0,200.0,200.0,745.434907,0.447888,0.39038,0.607067,0.60068,0.629551,0.5,1.0,1.0,0.0,1.0,0.714286,0.5,1.0,1.0,1.0,0.25,0.75,1.0,0.5,0.5,1.0,0.657143,0.0,0.0,0.257993
NY,-1.442261,40.853396,30.610456,21.023796,92.487648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,201.0,200.0,200.0,698.483298,0.038493,0.742789,0.437292,0.60068,0.685094,0.0,0.0,0.0,0.0,0.0,0.142857,1.0,0.0,0.0,0.0,0.0,0.142857,0.0,1.0,0.0,0.0,0.288571,0.0,0.0,0.188946
NZ,-0.803329,21.470911,42.494707,21.023796,84.989413,0.5,1.0,1.0,0.0,1.0,5.0,0.5,1.0,1.0,1.0,0.25,5.25,1.0,0.5,0.5,1.0,448.0,400.0,200.0,1068.107369,0.464448,0.39038,0.607067,0.60068,0.629551,0.5,1.0,1.0,0.0,1.0,0.714286,0.5,1.0,1.0,1.0,0.25,0.75,1.0,0.5,0.5,1.0,0.994286,1.0,0.0,0.732511
N[,-1.442261,23.600847,44.624643,21.023796,89.249287,0.0,0.5,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,2.5,0.0,0.5,0.0,0.0,448.0,200.0,200.0,848.0,0.038493,0.429106,0.637495,0.60068,0.661106,0.0,0.5,0.0,0.0,1.0,0.285714,0.5,0.0,1.0,1.0,0.0,0.357143,0.0,0.5,0.0,0.0,0.994286,0.0,0.0,0.408824
O',-1.428568,19.0,38.646883,19.646883,77.293765,0.5,0.5,0.0,0.5,0.0,2.0,0.0,0.5,0.0,1.0,0.25,2.25,0.0,0.0,0.5,0.5,448.0,200.0,268.8,916.8,0.047621,0.345455,0.552098,0.56134,0.572546,0.5,0.5,0.0,0.5,0.0,0.285714,0.0,0.5,0.0,1.0,0.25,0.321429,0.0,0.0,0.5,0.5,0.994286,0.0,0.344,0.51
"O,",-1.099662,21.470911,41.117793,19.646883,82.235587,1.0,0.5,1.0,0.0,0.0,3.0,0.5,0.0,0.0,1.0,0.0,2.5,0.0,0.5,1.0,0.0,448.0,200.0,268.8,916.8,0.266892,0.39038,0.587397,0.56134,0.609152,1.0,0.5,1.0,0.0,0.0,0.428571,0.5,0.0,0.0,1.0,0.0,0.357143,0.0,0.5,1.0,0.0,0.994286,0.0,0.344,0.51
O.,-1.274026,40.853396,21.470911,19.646883,81.97119,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0,0.0,1.0,0.0,448.0,200.0,268.8,916.8,0.150649,0.742789,0.306727,0.56134,0.607194,1.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.5,0.214286,0.0,0.0,1.0,0.0,0.994286,0.0,0.344,0.51
O/,-1.428568,21.470911,41.117793,19.646883,82.235587,1.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.5,2.5,0.0,0.0,1.0,0.0,448.0,200.0,268.8,1048.0,0.047621,0.39038,0.587397,0.56134,0.609152,1.0,0.5,0.0,0.0,0.0,0.214286,0.0,0.0,0.0,1.0,0.5,0.357143,0.0,0.0,1.0,0.0,0.994286,0.0,0.344,0.702941
O;,-0.932945,0.0,19.646883,19.646883,39.293765,1.0,0.5,0.0,0.5,0.0,2.5,0.0,0.5,0.0,1.0,0.75,3.25,0.0,0.0,1.0,0.5,448.0,200.0,268.8,916.8,0.378037,0.0,0.28067,0.56134,0.291065,1.0,0.5,0.0,0.5,0.0,0.357143,0.0,0.5,0.0,1.0,0.75,0.464286,0.0,0.0,1.0,0.5,0.994286,0.0,0.344,0.51
OA,-0.440255,0.0,19.646883,19.646883,39.293765,1.0,1.0,1.0,0.5,1.0,5.5,0.0,1.0,1.0,1.0,0.75,5.75,1.0,0.0,1.0,1.0,151.0,200.0,268.8,848.0,0.706496,0.0,0.28067,0.56134,0.291065,1.0,1.0,1.0,0.5,1.0,0.785714,0.0,1.0,1.0,1.0,0.75,0.821429,1.0,0.0,1.0,1.0,0.145714,0.0,0.344,0.408824
OB,-0.689815,34.669872,54.316754,19.646883,108.633509,0.5,1.0,1.0,0.0,1.0,5.0,0.5,1.0,1.0,1.0,0.25,5.25,1.0,0.5,0.5,1.0,199.0,286.2,268.8,850.856838,0.540123,0.630361,0.775954,0.56134,0.804693,0.5,1.0,1.0,0.0,1.0,0.714286,0.5,1.0,1.0,1.0,0.25,0.75,1.0,0.5,0.5,1.0,0.282857,0.431,0.344,0.413025
OC,-0.64711,21.470911,41.117793,19.646883,82.235587,1.0,1.0,1.0,0.0,1.0,5.5,0.5,1.0,1.0,1.0,0.0,5.5,1.0,0.5,1.0,1.0,175.0,200.0,268.8,771.068313,0.568593,0.39038,0.587397,0.56134,0.609152,1.0,1.0,1.0,0.0,1.0,0.785714,0.5,1.0,1.0,1.0,0.0,0.785714,1.0,0.5,1.0,1.0,0.214286,0.0,0.344,0.295689
OD,-0.374592,0.0,19.646883,19.646883,39.293765,1.0,1.0,1.0,0.5,1.0,6.0,0.5,1.0,1.0,1.0,0.75,6.25,1.0,0.5,1.0,1.0,137.0,206.4,268.8,750.180002,0.750272,0.0,0.28067,0.56134,0.291065,1.0,1.0,1.0,0.5,1.0,0.857143,0.5,1.0,1.0,1.0,0.75,0.892857,1.0,0.5,1.0,1.0,0.105714,0.032,0.344,0.264971
OE,-0.442286,19.646883,39.293765,19.646883,78.587531,1.0,1.0,1.0,0.0,1.0,5.5,0.5,1.0,1.0,1.0,0.5,6.0,1.0,0.5,1.0,1.0,126.0,211.5,268.8,705.611929,0.705143,0.357216,0.56134,0.56134,0.58213,1.0,1.0,1.0,0.0,1.0,0.785714,0.5,1.0,1.0,1.0,0.5,0.857143,1.0,0.5,1.0,1.0,0.074286,0.0575,0.344,0.199429
OF,-0.302101,0.0,19.646883,19.646883,39.293765,1.0,1.0,1.0,0.5,1.0,6.0,0.5,1.0,1.0,1.0,0.75,6.25,1.0,0.5,1.0,1.0,116.0,244.5,268.8,968.500509,0.798599,0.0,0.28067,0.56134,0.291065,1.0,1.0,1.0,0.5,1.0,0.857143,0.5,1.0,1.0,1.0,0.75,0.892857,1.0,0.5,1.0,1.0,0.045714,0.2225,0.344,0.58603
OG,-0.689815,19.0,38.646883,19.646883,77.293765,0.5,1.0,1.0,0.5,1.0,5.5,0.5,1.0,1.0,1.0,0.25,5.25,1.0,0.5,0.5,1.0,208.0,200.0,268.8,772.313321,0.540123,0.345455,0.552098,0.56134,0.572546,0.5,1.0,1.0,0.5,1.0,0.785714,0.5,1.0,1.0,1.0,0.25,0.75,1.0,0.5,0.5,1.0,0.308571,0.0,0.344,0.29752
OH,-1.428568,19.0,38.646883,19.646883,77.293765,0.5,0.5,1.0,0.5,1.0,4.5,0.5,0.5,1.0,1.0,0.25,3.75,0.0,0.5,0.5,0.5,197.0,200.0,268.8,710.996974,0.047621,0.345455,0.552098,0.56134,0.572546,0.5,0.5,1.0,0.5,1.0,0.642857,0.5,0.5,1.0,1.0,0.25,0.535714,0.0,0.5,0.5,0.5,0.277143,0.0,0.344,0.207348
OI,-0.543072,19.646883,39.293765,19.646883,78.587531,1.0,0.5,1.0,0.0,0.0,4.0,0.5,1.0,1.0,1.0,0.5,6.0,1.0,0.5,1.0,1.0,144.0,203.4,268.8,761.216368,0.637952,0.357216,0.56134,0.56134,0.58213,1.0,0.5,1.0,0.0,0.0,0.571429,0.5,1.0,1.0,1.0,0.5,0.857143,1.0,0.5,1.0,1.0,0.125714,0.017,0.344,0.281201
OJ,-0.593653,0.0,19.646883,19.646883,39.293765,1.0,0.5,1.0,0.5,1.0,5.0,0.5,0.5,1.0,1.0,0.75,4.75,0.0,0.5,1.0,0.5,280.0,244.5,268.8,818.869325,0.604232,0.0,0.28067,0.56134,0.291065,1.0,0.5,1.0,0.5,1.0,0.714286,0.5,0.5,1.0,1.0,0.75,0.678571,0.0,0.5,1.0,0.5,0.514286,0.2225,0.344,0.365984
OK,-0.641962,0.0,19.646883,19.646883,39.293765,1.0,0.5,1.0,0.5,0.0,4.0,0.5,0.5,0.0,1.0,0.75,3.75,0.0,0.5,1.0,0.5,177.0,200.0,268.8,724.686924,0.572025,0.0,0.28067,0.56134,0.291065,1.0,0.5,1.0,0.5,0.0,0.571429,0.5,0.5,0.0,1.0,0.75,0.535714,0.0,0.5,1.0,0.5,0.22,0.0,0.344,0.227481
OL,-0.884553,19.646883,0.0,19.646883,39.293765,1.0,0.0,0.0,0.5,0.0,2.0,0.0,0.5,0.0,0.0,0.75,2.25,0.0,0.0,1.0,0.5,192.0,211.5,268.8,861.211085,0.410298,0.357216,0.0,0.56134,0.291065,1.0,0.0,0.0,0.5,0.0,0.285714,0.0,0.5,0.0,0.0,0.75,0.321429,0.0,0.0,1.0,0.5,0.262857,0.0575,0.344,0.428252
